x,GSPC,IXIC,RUA.D,RUI.D,RUT.D,MLCR,MLGR,MLVL,MSCR,MSGR,MSVL,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XLC,XLRE,SPXX,EFA,SP.L4,VWO,FPX1,SHCP,FTSE.,NIKI,GSPTSE
1952-10-27,24.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-10-28,24.129999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-10-29,24.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-10-30,24.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-10-31,24.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-11-03,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-11-05,24.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-11-06,24.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-11-07,24.780001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-11-10,24.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-11-12,24.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-11-13,24.709999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-11-14,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-11-17,24.799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-11-18,25.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-11-19,25.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-11-20,25.280001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-11-21,25.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-11-24,25.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-11-25,25.360001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-11-26,25.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-11-28,25.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-12-01,25.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-12-02,25.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-12-03,25.709999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-12-04,25.610001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-12-05,25.620001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-12-08,25.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-12-09,25.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-12-10,25.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-12-11,25.959999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-12-12,26.040001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-12-15,26.040001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-12-16,26.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-12-17,26.040001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-12-18,26.030001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-12-19,26.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-12-22,26.299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-12-23,26.190001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-12-24,26.209999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-12-26,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-12-29,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-12-30,26.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952-12-31,26.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-01-02,26.540001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-01-05,26.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-01-06,26.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-01-07,26.370001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-01-08,26.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-01-09,26.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-01-12,25.860001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-01-13,26.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-01-14,26.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-01-15,26.129999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-01-16,26.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-01-19,26.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-01-20,26.139999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-01-21,26.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-01-22,26.120001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-01-23,26.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-01-26,26.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-01-27,26.049999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-01-28,26.129999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-01-29,26.200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-01-30,26.379999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-02-02,26.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-02-03,26.540001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-02-04,26.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-02-05,26.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-02-06,26.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-02-09,25.690001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-02-10,25.620001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-02-11,25.639999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-02-13,25.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-02-16,25.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-02-17,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-02-18,25.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-02-19,25.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-02-20,25.629999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-02-24,25.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-02-25,25.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-02-26,25.950001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-02-27,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-03-02,25.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-03-03,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-03-04,25.780001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-03-05,25.790001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-03-06,25.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-03-09,25.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-03-10,25.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-03-11,26.120001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-03-12,26.129999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-03-13,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-03-16,26.219999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-03-17,26.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-03-18,26.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-03-19,26.219999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-03-20,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-03-23,26.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-03-24,26.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-03-25,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-03-26,25.950001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-03-27,25.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-03-30,25.610001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-03-31,25.290001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-04-01,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-04-02,25.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-04-06,24.610001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-04-07,24.709999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-04-08,24.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-04-09,24.879999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-04-10,24.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-04-13,24.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-04-14,24.860001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-04-15,24.959999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-04-16,24.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-04-17,24.620001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-04-20,24.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-04-21,24.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-04-22,24.459999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-04-23,24.190001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-04-24,24.200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-04-27,24.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-04-28,24.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-04-29,24.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-04-30,24.620001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-05-01,24.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-05-04,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-05-05,25.030001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-05-06,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-05-07,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-05-08,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-05-11,24.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-05-12,24.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-05-13,24.709999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-05-14,24.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-05-15,24.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-05-18,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-05-19,24.700001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-05-20,24.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-05-21,25.059999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-05-22,25.030001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-05-25,24.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-05-26,24.870001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-05-27,24.639999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-05-28,24.459999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-05-29,24.540001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-06-01,24.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-06-02,24.219999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-06-03,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-06-04,24.030001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-06-05,24.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-06-08,24.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-06-09,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-06-10,23.540001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-06-11,23.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-06-12,23.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-06-15,23.620001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-06-16,23.549999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-06-17,23.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-06-18,23.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-06-19,23.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-06-22,23.959999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-06-23,24.120001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-06-24,24.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-06-25,24.190001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-06-26,24.209999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-06-29,24.139999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-06-30,24.139999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-07-01,24.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-07-02,24.309999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-07-03,24.360001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-07-06,24.379999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-07-07,24.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-07-08,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-07-09,24.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-07-10,24.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-07-13,24.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-07-14,24.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-07-15,24.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-07-16,24.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-07-17,24.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-07-20,24.219999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-07-21,24.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-07-22,24.190001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-07-23,24.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-07-24,24.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-07-27,24.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-07-28,24.110001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-07-29,24.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-07-30,24.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-07-31,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-08-03,24.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-08-04,24.780001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-08-05,24.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-08-06,24.799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-08-07,24.780001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-08-10,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-08-11,24.719999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-08-12,24.780001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-08-13,24.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-08-14,24.620001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-08-17,24.559999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-08-18,24.459999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-08-19,24.309999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-08-20,24.290001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-08-21,24.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-08-24,24.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-08-25,23.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-08-26,23.860001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-08-27,23.790001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-08-28,23.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-08-31,23.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-09-01,23.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-09-02,23.559999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-09-03,23.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-09-04,23.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-09-08,23.610001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-09-09,23.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-09-10,23.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-09-11,23.139999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-09-14,22.709999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-09-15,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-09-16,23.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-09-17,23.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-09-18,22.950001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-09-21,22.879999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-09-22,23.200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-09-23,23.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-09-24,23.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-09-25,23.299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-09-28,23.450001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-09-29,23.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-09-30,23.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-10-01,23.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-10-02,23.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-10-05,23.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-10-06,23.389999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-10-07,23.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-10-08,23.620001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-10-09,23.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-10-13,23.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-10-14,23.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-10-15,23.950001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-10-16,24.139999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-10-19,24.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-10-20,24.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-10-21,24.190001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-10-22,24.299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-10-23,24.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-10-26,24.309999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-10-27,24.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-10-28,24.290001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-10-29,24.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-10-30,24.540001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-11-02,24.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-11-04,24.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-11-05,24.639999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-11-06,24.610001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-11-09,24.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-11-10,24.370001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-11-12,24.459999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-11-13,24.540001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-11-16,24.379999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-11-17,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-11-18,24.290001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-11-19,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-11-20,24.440001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-11-23,24.360001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-11-24,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-11-25,24.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-11-27,24.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-11-30,24.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-12-01,24.780001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-12-02,24.950001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-12-03,24.969999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-12-04,24.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-12-07,24.950001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-12-08,24.870001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-12-09,24.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-12-10,24.780001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-12-11,24.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-12-14,24.690001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-12-15,24.709999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-12-16,24.959999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-12-17,24.940001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-12-18,24.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-12-21,24.950001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-12-22,24.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-12-23,24.690001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-12-24,24.799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-12-28,24.709999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-12-29,24.549999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-12-30,24.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953-12-31,24.809999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-01-04,24.950001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-01-05,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-01-06,25.139999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-01-07,25.059999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-01-08,24.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-01-11,24.799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-01-12,24.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-01-13,25.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-01-14,25.190001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-01-15,25.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-01-18,25.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-01-19,25.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-01-20,25.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-01-21,25.790001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-01-22,25.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-01-25,25.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-01-26,26.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-01-27,26.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-01-28,26.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-01-29,26.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-02-01,25.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-02-02,25.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-02-03,26.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-02-04,26.200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-02-05,26.299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-02-08,26.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-02-09,26.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-02-10,26.139999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-02-11,26.059999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-02-12,26.120001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-02-15,26.040001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-02-16,25.809999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-02-17,25.860001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-02-18,25.860001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-02-19,25.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-02-23,25.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-02-24,25.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-02-25,25.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-02-26,26.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
